time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1680570000000,2023-04-04 04:00:00,16.999,17.076,16.958,17.004,237860.0,1680573599999,4046064.146,11094,118414.0,2014612.732
1680573600000,2023-04-04 05:00:00,17.003,17.078,16.991,17.032,180210.0,1680577199999,3070807.49,8766,94369.0,1608264.711
1680577200000,2023-04-04 06:00:00,17.033,17.085,17.032,17.051,116994.0,1680580799999,1996000.714,7116,51931.0,885981.877
1680580800000,2023-04-04 07:00:00,17.051,17.095,17.003,17.008,135609.0,1680584399999,2310729.584,7153,52273.0,890950.053
1680584400000,2023-04-04 08:00:00,17.008,17.134,17.0,17.105,176824.0,1680587999999,3020380.463,8032,98185.0,1677080.269
1680588000000,2023-04-04 09:00:00,17.103,17.223,17.077,17.184,248420.0,1680591599999,4260207.848,10853,139248.0,2388193.827
1680591600000,2023-04-04 10:00:00,17.185,17.228,17.12,17.131,147154.0,1680595199999,2526899.756,8136,61916.0,1063188.396
1680595200000,2023-04-04 11:00:00,17.131,17.199,17.089,17.195,162456.0,1680598799999,2784883.721,7481,86823.0,1488421.37
1680598800000,2023-04-04 12:00:00,17.195,17.238,17.171,17.234,201157.0,1680602399999,3461460.962,8597,109884.0,1891076.975
1680602400000,2023-04-04 13:00:00,17.234,17.29,17.2,17.239,276300.0,1680605999999,4766472.643,11657,118694.0,2047807.642
1680606000000,2023-04-04 14:00:00,17.237,17.422,17.211,17.37,595719.0,1680609599999,10334770.884,21529,302867.0,5253997.165
1680609600000,2023-04-04 15:00:00,17.37,17.448,17.309,17.357,368158.0,1680613199999,6395078.811,14108,170761.0,2966578.988
1680613200000,2023-04-04 16:00:00,17.358,17.437,17.282,17.314,336741.0,1680616799999,5844411.337,13792,165696.0,2875938.187
1680616800000,2023-04-04 17:00:00,17.316,17.479,17.306,17.317,497926.0,1680620399999,8659034.745,18696,266003.0,4626664.928
1680620400000,2023-04-04 18:00:00,17.317,17.41,17.225,17.363,473350.0,1680623999999,8200580.059,17696,252223.0,4370013.854
1680624000000,2023-04-04 19:00:00,17.363,17.423,17.317,17.423,261909.0,1680627599999,4547282.808,11384,131351.0,2280650.432
1680627600000,2023-04-04 20:00:00,17.423,17.484,17.4,17.451,261484.0,1680631199999,4560683.445,10207,127777.0,2228705.626
1680631200000,2023-04-04 21:00:00,17.45,17.557,17.421,17.467,340007.0,1680634799999,5943967.103,13156,183155.0,3202034.133
1680634800000,2023-04-04 22:00:00,17.467,17.54,17.454,17.524,233206.0,1680638399999,4079717.259,9339,124445.0,2177331.832
1680638400000,2023-04-04 23:00:00,17.524,17.647,17.514,17.602,325198.0,1680641999999,5716237.578,12248,173813.0,3055567.701
1680642000000,2023-04-05 00:00:00,17.603,17.637,17.527,17.548,206186.0,1680645599999,3624444.332,9547,103045.0,1811581.222
1680645600000,2023-04-05 01:00:00,17.551,17.628,17.549,17.595,148803.0,1680649199999,2618847.206,7821,71014.0,1249821.329
1680649200000,2023-04-05 02:00:00,17.597,17.669,17.544,17.652,223938.0,1680652799999,3942343.179,9676,108056.0,1902922.824
1680652800000,2023-04-05 03:00:00,17.652,18.05,17.601,17.965,1057565.0,1680656399999,18870977.67,41592,570568.0,10182936.844
1680656400000,2023-04-05 04:00:00,17.965,18.091,17.892,17.907,560882.0,1680659999999,10087231.886,25125,260694.0,4688574.601
1680660000000,2023-04-05 05:00:00,17.908,18.137,17.896,18.084,439340.0,1680663599999,7924136.764,18814,235026.0,4239237.474
1680663600000,2023-04-05 06:00:00,18.085,18.164,17.963,18.104,365245.0,1680667199999,6591031.907,14825,195052.0,3520419.772
1680667200000,2023-04-05 07:00:00,18.103,18.142,18.02,18.037,272848.0,1680670799999,4932189.442,11512,117853.0,2130687.125
1680670800000,2023-04-05 08:00:00,18.036,18.192,18.035,18.166,307607.0,1680674399999,5578175.613,12713,180082.0,3265876.63
1680674400000,2023-04-05 09:00:00,18.166,18.261,18.087,18.103,446419.0,1680677999999,8110513.729,17308,219526.0,3989552.4
1680678000000,2023-04-05 10:00:00,18.103,18.213,18.063,18.183,337138.0,1680681599999,6113948.95,13309,178124.0,3231157.019
1680681600000,2023-04-05 11:00:00,18.183,18.29,18.11,18.193,437866.0,1680685199999,7967140.408,17614,231859.0,4219521.197
1680685200000,2023-04-05 12:00:00,18.193,18.229,18.111,18.176,312180.0,1680688799999,5673451.73,13651,134339.0,2441602.638
1680688800000,2023-04-05 13:00:00,18.175,18.286,18.163,18.278,285711.0,1680692399999,5208491.368,12353,149329.0,2722802.595
1680692400000,2023-04-05 14:00:00,18.278,18.283,18.183,18.27,344369.0,1680695999999,6275255.65,13487,166085.0,3027409.394
1680696000000,2023-04-05 15:00:00,18.271,18.387,17.955,18.106,1263205.0,1680699599999,22931103.279,40809,578418.0,10505889.486
1680699600000,2023-04-05 16:00:00,18.106,18.18,17.976,18.083,513556.0,1680703199999,9277649.162,20403,252994.0,4571366.312
1680703200000,2023-04-05 17:00:00,18.084,18.123,17.841,17.877,909587.0,1680706799999,16323023.734,29619,443548.0,7959082.689
1680706800000,2023-04-05 18:00:00,17.877,17.911,17.669,17.823,988055.0,1680710399999,17566425.315,33906,466533.0,8293767.613
1680710400000,2023-04-05 19:00:00,17.822,17.825,17.654,17.72,486690.0,1680713999999,8634316.746,20400,231451.0,4106827.227
1680714000000,2023-04-05 20:00:00,17.719,17.838,17.674,17.775,295527.0,1680717599999,5256900.952,14276,145980.0,2597130.409
1680717600000,2023-04-05 21:00:00,17.774,17.783,17.663,17.733,251078.0,1680721199999,4449657.34,12997,119687.0,2121229.69
1680721200000,2023-04-05 22:00:00,17.732,17.953,17.671,17.888,507559.0,1680724799999,9065798.653,19945,259525.0,4634209.541
1680724800000,2023-04-05 23:00:00,17.888,17.992,17.837,17.926,307326.0,1680728399999,5508037.917,13625,152196.0,2728177.136
1680728400000,2023-04-06 00:00:00,17.925,17.98,17.917,17.938,147425.0,1680731999999,2645777.364,8281,64851.0,1163886.27
1680732000000,2023-04-06 01:00:00,17.938,18.0,17.897,17.972,191117.0,1680735599999,3430004.854,8857,92979.0,1669064.76
1680735600000,2023-04-06 02:00:00,17.972,18.046,17.931,17.99,196300.0,1680739199999,3531913.123,9996,102367.0,1841934.766
1680739200000,2023-04-06 03:00:00,17.99,18.019,17.767,17.84,458854.0,1680742799999,8202999.006,19093,209705.0,3749457.281
1680742800000,2023-04-06 04:00:00,17.841,17.935,17.625,17.846,514872.0,1680746399999,9146577.336,20875,242801.0,4313055.855
1680746400000,2023-04-06 05:00:00,17.846,17.901,17.792,17.853,170753.0,1680749999999,3049767.957,8732,82249.0,1469231.408
1680750000000,2023-04-06 06:00:00,17.853,17.917,17.807,17.908,162021.0,1680753599999,2892214.402,8810,76765.0,1370406.545
1680753600000,2023-04-06 07:00:00,17.908,17.915,17.779,17.79,133410.0,1680757199999,2379050.756,6962,62534.0,1115265.337
1680757200000,2023-04-06 08:00:00,17.789,17.837,17.705,17.764,187375.0,1680760799999,3329389.173,9348,79070.0,1404944.721
1680760800000,2023-04-06 09:00:00,17.763,17.825,17.727,17.82,140042.0,1680764399999,2490573.913,6533,66993.0,1191480.712
1680764400000,2023-04-06 10:00:00,17.819,17.86,17.729,17.762,201474.0,1680767999999,3584720.212,9101,108243.0,1925808.719
1680768000000,2023-04-06 11:00:00,17.762,17.967,17.701,17.912,426712.0,1680771599999,7621825.252,16584,220730.0,3943148.62
1680771600000,2023-04-06 12:00:00,17.912,17.979,17.821,17.831,302950.0,1680775199999,5425930.716,11622,142697.0,2557026.398
1680775200000,2023-04-06 13:00:00,17.831,17.849,17.71,17.754,449830.0,1680778799999,7998333.012,15485,224487.0,3991695.802
1680778800000,2023-04-06 14:00:00,17.754,17.919,17.736,17.915,186429.0,1680782399999,3327258.332,8276,98909.0,1765162.075
1680782400000,2023-04-06 15:00:00,17.916,18.1,17.9,17.975,582943.0,1680785999999,10491052.245,21502,300338.0,5406187.954
1680786000000,2023-04-06 16:00:00,17.972,18.055,17.781,17.959,557410.0,1680789599999,10000825.747,21102,288165.0,5171458.423
1680789600000,2023-04-06 17:00:00,17.96,18.215,17.95,18.113,794868.0,1680793199999,14387785.308,27473,414075.0,7495250.659
1680793200000,2023-04-06 18:00:00,18.113,18.33,18.107,18.238,602126.0,1680796799999,10959513.394,22984,337465.0,6142870.138
1680796800000,2023-04-06 19:00:00,18.238,18.311,18.14,18.155,460151.0,1680800399999,8394206.088,19477,209339.0,3819810.073
1680800400000,2023-04-06 20:00:00,18.155,18.22,18.128,18.136,242548.0,1680803999999,4407243.078,11932,113191.0,2056936.093
1680804000000,2023-04-06 21:00:00,18.135,18.205,17.998,18.025,289329.0,1680807599999,5237816.201,12193,142747.0,2584805.766
1680807600000,2023-04-06 22:00:00,18.025,18.156,18.003,18.079,276763.0,1680811199999,5004852.428,11732,140898.0,2548030.92
1680811200000,2023-04-06 23:00:00,18.077,18.192,18.026,18.037,314112.0,1680814799999,5687231.414,12824,149155.0,2701134.031
1680814800000,2023-04-07 00:00:00,18.035,18.142,17.953,17.963,301527.0,1680818399999,5441284.84,13217,138567.0,2501213.695
1680818400000,2023-04-07 01:00:00,17.963,17.986,17.868,17.964,432510.0,1680821999999,7750733.934,15779,207772.0,3723490.594
1680822000000,2023-04-07 02:00:00,17.963,18.063,17.953,17.958,263757.0,1680825599999,4748060.781,10490,118012.0,2124496.152
1680825600000,2023-04-07 03:00:00,17.959,18.13,17.933,18.104,322381.0,1680829199999,5815134.893,13995,166015.0,2996265.887
1680829200000,2023-04-07 04:00:00,18.104,18.135,18.046,18.098,167440.0,1680832799999,3028807.509,7947,72321.0,1308278.687
1680832800000,2023-04-07 05:00:00,18.098,18.12,17.921,17.998,219603.0,1680836399999,3954865.194,9512,90643.0,1632259.924
1680836400000,2023-04-07 06:00:00,17.997,18.03,17.962,17.979,125510.0,1680839999999,2258968.222,6185,54808.0,986493.201
1680840000000,2023-04-07 07:00:00,17.978,18.053,17.93,18.038,217762.0,1680843599999,3918171.853,9237,110241.0,1983812.113
1680843600000,2023-04-07 08:00:00,18.039,18.058,17.831,17.936,223527.0,1680847199999,4006661.379,9945,105491.0,1891200.871
1680847200000,2023-04-07 09:00:00,17.936,17.975,17.801,17.85,275255.0,1680850799999,4920418.852,11507,119327.0,2133324.351
1680850800000,2023-04-07 10:00:00,17.85,17.853,17.655,17.693,425985.0,1680854399999,7553789.859,17103,176020.0,3121179.191
1680854400000,2023-04-07 11:00:00,17.693,17.742,17.531,17.567,542568.0,1680857999999,9573014.425,18935,249757.0,4407792.173
1680858000000,2023-04-07 12:00:00,17.568,17.659,17.556,17.656,202264.0,1680861599999,3561516.335,9574,95712.0,1685096.149
1680861600000,2023-04-07 13:00:00,17.657,17.724,17.644,17.685,180124.0,1680865199999,3185390.625,8163,82704.0,1462391.169
1680865200000,2023-04-07 14:00:00,17.686,17.698,17.534,17.595,242905.0,1680868799999,4275569.644,10758,117988.0,2076851.818
1680868800000,2023-04-07 15:00:00,17.596,17.661,17.4,17.594,620459.0,1680872399999,10889421.888,23591,288408.0,5064659.504
1680872400000,2023-04-07 16:00:00,17.592,17.638,17.514,17.557,231752.0,1680875999999,4070806.163,11261,113641.0,1996181.352
1680876000000,2023-04-07 17:00:00,17.557,17.684,17.529,17.591,273801.0,1680879599999,4822329.474,11241,139506.0,2456692.315
1680879600000,2023-04-07 18:00:00,17.591,17.678,17.589,17.656,193772.0,1680883199999,3418867.713,9024,112596.0,1986505.61
1680883200000,2023-04-07 19:00:00,17.657,17.688,17.554,17.572,193004.0,1680886799999,3399319.244,9789,85314.0,1502717.725
1680886800000,2023-04-07 20:00:00,17.57,17.647,17.564,17.625,126308.0,1680890399999,2223804.434,7197,54023.0,950997.189
1680890400000,2023-04-07 21:00:00,17.626,17.636,17.558,17.572,101450.0,1680893999999,1785219.686,6112,46086.0,811095.803
1680894000000,2023-04-07 22:00:00,17.571,17.62,17.56,17.605,106746.0,1680897599999,1877476.94,6222,44683.0,785889.613
1680897600000,2023-04-07 23:00:00,17.606,17.614,17.537,17.542,128618.0,1680901199999,2259640.861,6759,53498.0,939842.865
1680901200000,2023-04-08 00:00:00,17.541,17.608,17.538,17.569,116373.0,1680904799999,2043956.92,5443,59630.0,1047064.553
1680904800000,2023-04-08 01:00:00,17.568,17.675,17.562,17.642,123488.0,1680908399999,2176146.739,6209,51309.0,904166.918
1680908400000,2023-04-08 02:00:00,17.639,17.675,17.588,17.594,103683.0,1680911999999,1827773.66,5736,53535.0,943713.68
1680912000000,2023-04-08 03:00:00,17.593,17.601,17.464,17.481,176791.0,1680915599999,3097870.401,8998,73805.0,1293199.152
1680915600000,2023-04-08 04:00:00,17.482,17.527,17.423,17.508,177994.0,1680919199999,3110259.365,8520,91120.0,1592589.126
1680919200000,2023-04-08 05:00:00,17.509,17.554,17.48,17.55,89936.0,1680922799999,1575449.135,5295,40019.0,701042.422
1680922800000,2023-04-08 06:00:00,17.55,17.624,17.52,17.583,144794.0,1680926399999,2545274.909,7002,79002.0,1388738.079
1680926400000,2023-04-08 07:00:00,17.583,17.622,17.577,17.59,79357.0,1680929999999,1396561.28,4665,37940.0,667657.891
1680930000000,2023-04-08 08:00:00,17.591,17.68,17.572,17.68,136516.0,1680933599999,2406302.849,7172,63404.0,1117811.067
1680933600000,2023-04-08 09:00:00,17.68,17.703,17.638,17.691,171106.0,1680937199999,3024395.773,8126,80879.0,1429850.089
1680937200000,2023-04-08 10:00:00,17.691,17.734,17.67,17.69,134995.0,1680940799999,2390555.714,7020,64165.0,1136292.017
1680940800000,2023-04-08 11:00:00,17.69,17.715,17.63,17.64,139163.0,1680944399999,2460334.307,6512,55852.0,987437.111
1680944400000,2023-04-08 12:00:00,17.64,17.694,17.631,17.646,91953.0,1680947999999,1624236.288,5359,40403.0,713628.456
1680948000000,2023-04-08 13:00:00,17.647,17.672,17.626,17.672,84887.0,1680951599999,1498522.423,4455,36283.0,640517.397
1680951600000,2023-04-08 14:00:00,17.672,17.691,17.631,17.642,88427.0,1680955199999,1561832.383,5042,42580.0,752063.207
1680955200000,2023-04-08 15:00:00,17.642,17.667,17.61,17.627,104505.0,1680958799999,1843199.274,5213,48704.0,858971.669
1680958800000,2023-04-08 16:00:00,17.627,17.643,17.573,17.635,119510.0,1680962399999,2104611.444,6049,59729.0,1051763.025
1680962400000,2023-04-08 17:00:00,17.635,17.686,17.596,17.652,125558.0,1680965999999,2215996.926,5785,66216.0,1168639.211
1680966000000,2023-04-08 18:00:00,17.653,17.678,17.62,17.652,131486.0,1680969599999,2321458.392,6128,68705.0,1212967.831
1680969600000,2023-04-08 19:00:00,17.652,17.655,17.605,17.607,95202.0,1680973199999,1677715.979,5607,51221.0,902678.057
1680973200000,2023-04-08 20:00:00,17.608,17.65,17.509,17.537,148350.0,1680976799999,2608467.373,6867,67752.0,1191703.672
1680976800000,2023-04-08 21:00:00,17.536,17.596,17.426,17.492,294162.0,1680980399999,5153849.551,11047,122342.0,2143586.842
1680980400000,2023-04-08 22:00:00,17.492,17.549,17.459,17.511,190838.0,1680983999999,3340170.17,6971,82504.0,1444060.468
1680984000000,2023-04-08 23:00:00,17.511,17.537,17.442,17.445,120577.0,1680987599999,2109224.895,5152,54923.0,960829.226
1680987600000,2023-04-09 00:00:00,17.444,17.516,17.436,17.501,79912.0,1680991199999,1397211.169,4203,44241.0,773493.771
1680991200000,2023-04-09 01:00:00,17.5,17.5,17.311,17.426,287555.0,1680994799999,5001065.585,12311,105575.0,1836953.805
1680994800000,2023-04-09 02:00:00,17.426,17.485,17.412,17.445,138024.0,1680998399999,2408442.968,6756,72632.0,1267420.774
1680998400000,2023-04-09 03:00:00,17.446,17.56,17.426,17.534,255337.0,1681001999999,4466798.679,9735,147582.0,2582133.847
1681002000000,2023-04-09 04:00:00,17.534,17.578,17.51,17.53,113439.0,1681005599999,1990223.727,5473,58721.0,1030313.471
1681005600000,2023-04-09 05:00:00,17.53,17.533,17.495,17.501,103796.0,1681009199999,1817891.134,4916,45779.0,801716.929
1681009200000,2023-04-09 06:00:00,17.5,17.511,17.458,17.459,97030.0,1681012799999,1696423.642,4804,54969.0,960972.802
1681012800000,2023-04-09 07:00:00,17.459,17.499,17.454,17.492,58483.0,1681016399999,1022575.734,3215,27018.0,472369.284
1681016400000,2023-04-09 08:00:00,17.492,17.555,17.445,17.447,84530.0,1681019999999,1479589.956,4300,38081.0,666561.467
1681020000000,2023-04-09 09:00:00,17.447,17.449,17.246,17.308,450447.0,1681023599999,7802391.162,17232,196179.0,3398466.043
1681023600000,2023-04-09 10:00:00,17.308,17.312,17.245,17.281,180129.0,1681027199999,3112412.832,8860,73978.0,1278259.046
1681027200000,2023-04-09 11:00:00,17.281,17.298,17.234,17.297,148456.0,1681030799999,2563142.283,7941,61220.0,1056996.563
1681030800000,2023-04-09 12:00:00,17.297,17.359,17.274,17.28,113333.0,1681034399999,1962199.29,5782,65106.0,1127266.017
1681034400000,2023-04-09 13:00:00,17.28,17.324,17.27,17.29,82714.0,1681037999999,1430515.299,4118,41785.0,722648.59
1681038000000,2023-04-09 14:00:00,17.29,17.379,17.268,17.367,115870.0,1681041599999,2007206.609,5841,57686.0,999423.415
1681041600000,2023-04-09 15:00:00,17.367,17.449,17.35,17.387,173893.0,1681045199999,3025771.999,7594,83012.0,1444529.876
1681045200000,2023-04-09 16:00:00,17.387,17.402,17.334,17.371,119930.0,1681048799999,2082785.364,5070,53477.0,928766.361
1681048800000,2023-04-09 17:00:00,17.372,17.376,17.257,17.324,188375.0,1681052399999,3261019.402,7831,90984.0,1574846.399
1681052400000,2023-04-09 18:00:00,17.324,17.356,17.3,17.34,100291.0,1681055999999,1737831.7,5420,57208.0,991285.521
1681056000000,2023-04-09 19:00:00,17.341,17.392,17.316,17.369,120435.0,1681059599999,2090169.276,5784,58068.0,1007731.906
1681059600000,2023-04-09 20:00:00,17.37,17.388,17.319,17.359,98420.0,1681063199999,1708486.868,5320,47875.0,831062.719
1681063200000,2023-04-09 21:00:00,17.358,17.487,17.326,17.449,189975.0,1681066799999,3307916.9,8147,98787.0,1719960.692
1681066800000,2023-04-09 22:00:00,17.449,17.568,17.449,17.489,344714.0,1681070399999,6035825.081,14817,177917.0,3115113.384
1681070400000,2023-04-09 23:00:00,17.492,17.501,17.433,17.467,127250.0,1681073999999,2222018.641,6058,62239.0,1086876.772
1681074000000,2023-04-10 00:00:00,17.467,17.617,17.463,17.587,203623.0,1681077599999,3571733.147,9166,109729.0,1924451.617
1681077600000,2023-04-10 01:00:00,17.588,17.639,17.577,17.607,210275.0,1681081199999,3702893.361,10113,102453.0,1804283.046
1681081200000,2023-04-10 02:00:00,17.607,17.631,17.521,17.527,126925.0,1681084799999,2230046.407,6777,51429.0,903667.472
1681084800000,2023-04-10 03:00:00,17.526,17.616,17.516,17.607,149719.0,1681088399999,2631921.214,9022,88345.0,1553004.637
1681088400000,2023-04-10 04:00:00,17.607,17.61,17.435,17.448,195924.0,1681091999999,3427478.457,10152,89751.0,1570115.672
1681092000000,2023-04-10 05:00:00,17.448,17.504,17.421,17.48,105593.0,1681095599999,1844738.463,5155,57330.0,1001637.191
1681095600000,2023-04-10 06:00:00,17.479,17.568,17.47,17.536,98630.0,1681099199999,1728700.876,5136,51686.0,905929.211
1681099200000,2023-04-10 07:00:00,17.536,17.561,17.488,17.5,93525.0,1681102799999,1639749.724,5477,43034.0,754570.754
1681102800000,2023-04-10 08:00:00,17.502,17.604,17.466,17.58,132649.0,1681106399999,2325405.532,6276,66654.0,1168551.189
1681106400000,2023-04-10 09:00:00,17.58,17.587,17.524,17.539,34699.0,1681109999999,609142.489,1306,15462.0,271357.979
1681110000000,2023-04-10 10:00:00,17.537,17.554,17.505,17.529,68156.0,1681113599999,1194528.127,3591,35924.0,629606.705
1681113600000,2023-04-10 11:00:00,17.529,17.607,17.498,17.561,146262.0,1681117199999,2568617.939,7686,79703.0,1399733.831
1681117200000,2023-04-10 12:00:00,17.562,17.634,17.533,17.632,136511.0,1681120799999,2401339.387,6178,75307.0,1324949.342
1681120800000,2023-04-10 13:00:00,17.631,17.632,17.565,17.598,95215.0,1681124399999,1674825.163,5729,53900.0,948118.635
1681124400000,2023-04-10 14:00:00,17.595,17.617,17.521,17.521,113996.0,1681127999999,2002921.132,5645,54195.0,952368.853
1681128000000,2023-04-10 15:00:00,17.521,17.573,17.329,17.478,523839.0,1681131599999,9155397.154,12834,248514.0,4347329.975
1681131600000,2023-04-10 16:00:00,17.478,17.513,17.385,17.398,209881.0,1681135199999,3661436.924,8932,89528.0,1561992.556
1681135200000,2023-04-10 17:00:00,17.398,17.491,17.355,17.453,211513.0,1681138799999,3685013.08,8602,105344.0,1835424.986
