time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1712001600000,2024-04-01 23:00:00,51.508,51.818,51.282,51.773,235170.0,1712005199999,12114862.547,26900,122302.0,6302135.041
1712005200000,2024-04-02 00:00:00,51.773,51.79,51.35,51.413,157041.0,1712008799999,8105694.185,18717,70861.0,3657917.281
1712008800000,2024-04-02 01:00:00,51.413,51.72,51.365,51.578,131026.0,1712012399999,6752795.673,15813,70723.0,3645003.804
1712012400000,2024-04-02 02:00:00,51.578,51.62,51.411,51.434,119430.0,1712015999999,6154602.234,14000,53130.0,2738120.563
1712016000000,2024-04-02 03:00:00,51.435,51.44,50.546,50.756,342091.0,1712019599999,17426632.499,36024,152344.0,7759145.044
1712019600000,2024-04-02 04:00:00,50.755,50.982,50.361,50.487,341400.0,1712023199999,17277486.149,35377,169715.0,8588195.986
1712023200000,2024-04-02 05:00:00,50.493,50.508,46.0,48.221,2642331.0,1712026799999,127945779.757,237218,1134156.0,54907910.524
1712026800000,2024-04-02 06:00:00,48.22,48.608,47.639,47.967,743996.0,1712030399999,35744762.113,87737,369784.0,17768697.383
1712030400000,2024-04-02 07:00:00,47.964,48.28,47.764,48.075,408485.0,1712033999999,19624637.333,48789,208244.0,10006835.469
1712034000000,2024-04-02 08:00:00,48.075,48.124,47.454,48.035,399673.0,1712037599999,19098744.926,44998,192202.0,9185125.437
1712037600000,2024-04-02 09:00:00,48.032,48.769,47.968,48.445,425292.0,1712041199999,20546717.749,42385,207519.0,10024299.109
1712041200000,2024-04-02 10:00:00,48.446,48.572,48.05,48.097,290714.0,1712044799999,14042823.989,31403,133925.0,6471125.872
1712044800000,2024-04-02 11:00:00,48.097,48.267,47.144,47.232,546533.0,1712048399999,26088186.061,58048,253627.0,12105572.253
1712048400000,2024-04-02 12:00:00,47.229,47.82,46.8,47.447,793194.0,1712051999999,37518989.982,80810,383482.0,18141150.467
1712052000000,2024-04-02 13:00:00,47.446,47.454,46.75,47.152,550701.0,1712055599999,25943294.559,59185,269870.0,12714207.562
1712055600000,2024-04-02 14:00:00,47.15,47.285,46.37,47.156,732998.0,1712059199999,34331275.174,74181,357142.0,16734347.67
1712059200000,2024-04-02 15:00:00,47.154,47.697,46.96,47.201,464349.0,1712062799999,21981427.73,49434,232166.0,10991175.964
1712062800000,2024-04-02 16:00:00,47.202,47.209,46.34,46.96,692648.0,1712066399999,32340649.303,69104,345898.0,16150381.577
1712066400000,2024-04-02 17:00:00,46.967,47.967,46.897,47.723,557709.0,1712069999999,26565067.026,59687,271738.0,12943574.73
1712070000000,2024-04-02 18:00:00,47.723,48.1,46.684,46.853,505803.0,1712073599999,23986122.566,55459,248918.0,11804452.324
1712073600000,2024-04-02 19:00:00,46.856,47.516,46.632,47.299,563957.0,1712077199999,26534931.928,59268,276374.0,13002070.691
1712077200000,2024-04-02 20:00:00,47.3,47.475,46.922,47.321,271599.0,1712080799999,12816460.453,29552,133729.0,6311503.84
1712080800000,2024-04-02 21:00:00,47.32,47.516,47.074,47.304,245673.0,1712084399999,11615916.003,25919,120946.0,5717810.139
1712084400000,2024-04-02 22:00:00,47.304,47.689,47.267,47.478,264782.0,1712087999999,12575114.446,27737,131491.0,6244074.823
1712088000000,2024-04-02 23:00:00,47.477,47.694,47.127,47.256,293867.0,1712091599999,13936044.861,29526,142010.0,6734517.894
1712091600000,2024-04-03 00:00:00,47.253,47.37,46.677,46.868,251028.0,1712095199999,11781017.344,25125,116754.0,5479806.648
1712095200000,2024-04-03 01:00:00,46.868,47.558,46.737,47.484,202480.0,1712098799999,9555275.752,21648,103082.0,4864454.249
1712098800000,2024-04-03 02:00:00,47.484,47.53,46.751,46.904,210313.0,1712102399999,9912831.196,21591,98923.0,4663678.123
1712102400000,2024-04-03 03:00:00,46.902,46.983,45.175,46.506,1174395.0,1712105999999,54036330.785,113029,535429.0,24648968.11
1712106000000,2024-04-03 04:00:00,46.508,47.731,45.953,47.501,689051.0,1712109599999,32350372.165,70064,335903.0,15768863.174
1712109600000,2024-04-03 05:00:00,47.501,47.815,47.357,47.578,323391.0,1712113199999,15393477.499,35836,154058.0,7333715.294
1712113200000,2024-04-03 06:00:00,47.578,47.791,47.278,47.699,259266.0,1712116799999,12340267.946,29280,127310.0,6059420.76
1712116800000,2024-04-03 07:00:00,47.699,47.815,47.533,47.646,294898.0,1712120399999,14057787.678,31014,156127.0,7443105.935
1712120400000,2024-04-03 08:00:00,47.646,47.74,47.188,47.517,255582.0,1712123999999,12134856.851,26821,127367.0,6048633.065
1712124000000,2024-04-03 09:00:00,47.519,48.213,47.441,47.832,444469.0,1712127599999,21279226.865,46669,211823.0,10141847.844
1712127600000,2024-04-03 10:00:00,47.832,48.127,47.741,47.848,239420.0,1712131199999,11479842.806,26776,113207.0,5427937.748
1712131200000,2024-04-03 11:00:00,47.848,48.258,47.464,48.062,344084.0,1712134799999,16475615.416,38911,159700.0,7646710.848
1712134800000,2024-04-03 12:00:00,48.062,48.342,47.901,48.203,277613.0,1712138399999,13353642.231,30426,137691.0,6623208.705
1712138400000,2024-04-03 13:00:00,48.202,48.218,47.401,47.686,311739.0,1712141999999,14898529.833,34027,137144.0,6553646.963
1712142000000,2024-04-03 14:00:00,47.684,47.699,47.091,47.305,347927.0,1712145599999,16467410.493,36903,166393.0,7874276.85
1712145600000,2024-04-03 15:00:00,47.306,47.438,46.682,46.811,398802.0,1712149199999,18744081.731,41534,184340.0,8664132.893
1712149200000,2024-04-03 16:00:00,46.812,47.108,46.455,46.61,396973.0,1712152799999,18547870.755,44799,188331.0,8801332.755
1712152800000,2024-04-03 17:00:00,46.616,47.535,46.61,47.243,534012.0,1712156399999,25201543.405,59688,269616.0,12722388.943
1712156400000,2024-04-03 18:00:00,47.243,47.266,46.145,46.305,510220.0,1712159999999,23735470.503,50100,237675.0,11055361.777
1712160000000,2024-04-03 19:00:00,46.303,46.998,46.173,46.39,395285.0,1712163599999,18413063.412,43683,192907.0,8986560.254
1712163600000,2024-04-03 20:00:00,46.391,46.549,45.801,45.844,342928.0,1712167199999,15808267.655,35011,151728.0,6996426.173
1712167200000,2024-04-03 21:00:00,45.847,46.148,45.367,46.032,471443.0,1712170799999,21530587.975,47849,229050.0,10461490.552
1712170800000,2024-04-03 22:00:00,46.034,46.13,45.682,45.833,244142.0,1712174399999,11186680.667,28244,116845.0,5354179.504
1712174400000,2024-04-03 23:00:00,45.838,45.879,45.185,45.312,314310.0,1712177999999,14294236.397,32666,143501.0,6527687.201
1712178000000,2024-04-04 00:00:00,45.313,45.886,44.997,45.859,342974.0,1712181599999,15534093.704,31575,168690.0,7643447.014
1712181600000,2024-04-04 01:00:00,45.86,46.165,45.503,46.005,466884.0,1712185199999,21441821.888,35206,215221.0,9887697.405
1712185200000,2024-04-04 02:00:00,46.005,46.249,45.881,45.914,175527.0,1712188799999,8090072.874,18383,87540.0,4035042.902
1712188800000,2024-04-04 03:00:00,45.913,46.966,45.725,46.838,441491.0,1712192399999,20478514.24,43833,246006.0,11413136.658
1712192400000,2024-04-04 04:00:00,46.836,47.0,46.222,46.492,287240.0,1712195999999,13390998.695,29988,136115.0,6347090.709
1712196000000,2024-04-04 05:00:00,46.492,46.562,45.732,46.286,313507.0,1712199599999,14461657.499,34777,147531.0,6805759.173
1712199600000,2024-04-04 06:00:00,46.286,46.353,45.89,46.101,340512.0,1712203199999,15695873.103,31339,160582.0,7402334.138
1712203200000,2024-04-04 07:00:00,46.102,46.393,45.454,46.312,463195.0,1712206799999,21246824.481,44105,219601.0,10074123.709
1712206800000,2024-04-04 08:00:00,46.314,46.584,46.107,46.481,280529.0,1712210399999,13016339.715,25502,124992.0,5801211.341
1712210400000,2024-04-04 09:00:00,46.48,46.88,46.452,46.689,186196.0,1712213999999,8699564.739,19793,91602.0,4279093.309
1712214000000,2024-04-04 10:00:00,46.69,47.201,46.654,46.93,345624.0,1712217599999,16239070.949,35594,169694.0,7971310.512
1712217600000,2024-04-04 11:00:00,46.931,47.239,46.751,47.172,276728.0,1712221199999,13026576.823,26942,137215.0,6458552.617
1712221200000,2024-04-04 12:00:00,47.173,47.319,47.021,47.154,185916.0,1712224799999,8766053.726,19383,86516.0,4079910.089
1712224800000,2024-04-04 13:00:00,47.154,47.211,46.815,47.021,269595.0,1712228399999,12673566.151,21723,122612.0,5763490.392
1712228400000,2024-04-04 14:00:00,47.021,47.085,46.829,47.014,160175.0,1712231999999,7525066.05,15675,79736.0,3746112.153
1712232000000,2024-04-04 15:00:00,47.015,47.376,46.961,47.252,197960.0,1712235599999,9340000.357,20262,102863.0,4853526.092
1712235600000,2024-04-04 16:00:00,47.252,47.924,47.241,47.576,445790.0,1712239199999,21251854.618,42895,214367.0,10219758.143
1712239200000,2024-04-04 17:00:00,47.576,47.805,47.358,47.718,281207.0,1712242799999,13382668.764,28892,138267.0,6580899.71
1712242800000,2024-04-04 18:00:00,47.715,47.729,47.308,47.476,181598.0,1712246399999,8625848.273,20147,87235.0,4143813.148
1712246400000,2024-04-04 19:00:00,47.477,47.932,47.371,47.562,218022.0,1712249999999,10388750.972,22841,113717.0,5418297.42
1712250000000,2024-04-04 20:00:00,47.563,48.1,47.421,48.002,314218.0,1712253599999,15023268.497,27967,154041.0,7365327.98
1712253600000,2024-04-04 21:00:00,48.0,48.219,47.318,47.424,469860.0,1712257199999,22463148.489,42483,216847.0,10367879.581
1712257200000,2024-04-04 22:00:00,47.424,47.527,47.034,47.119,249286.0,1712260799999,11789208.988,26849,117018.0,5534883.634
1712260800000,2024-04-04 23:00:00,47.118,47.166,46.058,46.643,779636.0,1712264399999,36202786.236,72210,388775.0,18052902.761
1712264400000,2024-04-05 00:00:00,46.644,46.792,46.065,46.258,242253.0,1712267999999,11232341.768,21668,107568.0,4987756.318
1712268000000,2024-04-05 01:00:00,46.259,46.543,46.041,46.388,212146.0,1712271599999,9832748.253,22782,107955.0,5003333.705
1712271600000,2024-04-05 02:00:00,46.388,46.605,46.275,46.534,164221.0,1712275199999,7625196.654,17833,89614.0,4161448.095
1712275200000,2024-04-05 03:00:00,46.534,46.627,46.049,46.562,209065.0,1712278799999,9681297.534,25430,98497.0,4561354.213
1712278800000,2024-04-05 04:00:00,46.562,46.562,45.885,46.107,236155.0,1712282399999,10896067.725,26398,115532.0,5329871.761
1712282400000,2024-04-05 05:00:00,46.108,46.142,45.111,45.3,411120.0,1712285999999,18710447.716,44348,178986.0,8146932.437
1712286000000,2024-04-05 06:00:00,45.302,46.041,45.25,46.041,194237.0,1712289599999,8875788.074,23648,96520.0,4409110.334
1712289600000,2024-04-05 07:00:00,46.039,46.1,45.281,45.637,207886.0,1712293199999,9494257.904,24742,105894.0,4835720.403
1712293200000,2024-04-05 08:00:00,45.636,45.745,44.7,45.523,516900.0,1712296799999,23328727.622,53591,221136.0,9982313.026
1712296800000,2024-04-05 09:00:00,45.513,45.809,45.418,45.573,219000.0,1712300399999,9990730.103,24139,108101.0,4931767.999
1712300400000,2024-04-05 10:00:00,45.572,45.572,45.13,45.417,195553.0,1712303999999,8870236.333,24694,94594.0,4290495.882
1712304000000,2024-04-05 11:00:00,45.417,45.979,45.17,45.323,328541.0,1712307599999,14959091.696,34012,165119.0,7518656.461
1712307600000,2024-04-05 12:00:00,45.323,45.325,44.517,44.954,475414.0,1712311199999,21312261.618,50959,223039.0,9998879.385
1712311200000,2024-04-05 13:00:00,44.951,45.055,44.371,44.868,374425.0,1712314799999,16729467.775,41800,177475.0,7931408.297
1712314800000,2024-04-05 14:00:00,44.866,44.866,44.175,44.291,341356.0,1712318399999,15195327.968,38992,166216.0,7400909.849
1712318400000,2024-04-05 15:00:00,44.291,44.919,44.0,44.881,988667.0,1712321999999,43860982.47,90293,497334.0,22066451.428
1712322000000,2024-04-05 16:00:00,44.881,45.33,44.45,45.166,436063.0,1712325599999,19565039.347,49546,215374.0,9663009.571
1712325600000,2024-04-05 17:00:00,45.165,45.71,44.929,45.571,423197.0,1712329199999,19174362.732,46046,205642.0,9317811.185
1712329200000,2024-04-05 18:00:00,45.571,45.69,45.173,45.562,303336.0,1712332799999,13779008.909,33404,158926.0,7219102.263
1712332800000,2024-04-05 19:00:00,45.558,45.768,45.241,45.427,287258.0,1712336399999,13059365.162,32731,142797.0,6491827.922
1712336400000,2024-04-05 20:00:00,45.427,45.525,45.134,45.17,163617.0,1712339999999,7418289.502,22118,77750.0,3525416.643
1712340000000,2024-04-05 21:00:00,45.168,45.509,45.003,45.494,179318.0,1712343599999,8122210.892,22263,93655.0,4242415.632
1712343600000,2024-04-05 22:00:00,45.494,45.809,45.329,45.363,223935.0,1712347199999,10217491.155,23848,117446.0,5359872.133
1712347200000,2024-04-05 23:00:00,45.363,45.657,45.314,45.429,142240.0,1712350799999,6472867.215,16821,62816.0,2857717.143
1712350800000,2024-04-06 00:00:00,45.424,45.548,45.205,45.218,115502.0,1712354399999,5244749.547,13475,60739.0,2758770.323
1712354400000,2024-04-06 01:00:00,45.218,45.429,45.172,45.283,108011.0,1712357999999,4891328.456,12682,58292.0,2640164.437
1712358000000,2024-04-06 02:00:00,45.283,45.462,45.265,45.337,85155.0,1712361599999,3864654.367,10903,41905.0,1901731.85
1712361600000,2024-04-06 03:00:00,45.338,46.18,45.074,45.863,491226.0,1712365199999,22469789.138,43505,267822.0,12253059.742
1712365200000,2024-04-06 04:00:00,45.864,46.158,45.651,45.895,255961.0,1712368799999,11752526.017,28013,121346.0,5572743.353
1712368800000,2024-04-06 05:00:00,45.896,46.025,45.586,45.947,159707.0,1712372399999,7312752.669,18258,75910.0,3475812.482
1712372400000,2024-04-06 06:00:00,45.947,46.677,45.931,46.667,297506.0,1712375999999,13780103.838,29004,162704.0,7537499.828
1712376000000,2024-04-06 07:00:00,46.667,47.12,46.227,46.51,386127.0,1712379599999,17998611.586,37930,187552.0,8745392.271
1712379600000,2024-04-06 08:00:00,46.512,47.155,46.409,46.776,268148.0,1712383199999,12563586.334,29399,135098.0,6329007.792
1712383200000,2024-04-06 09:00:00,46.776,47.37,46.723,47.249,239993.0,1712386799999,11287372.138,23612,135028.0,6350610.961
1712386800000,2024-04-06 10:00:00,47.249,47.361,46.958,47.127,170266.0,1712390399999,8024030.522,19769,79280.0,3736329.503
1712390400000,2024-04-06 11:00:00,47.127,47.612,47.083,47.597,256013.0,1712393999999,12144264.665,30142,123902.0,5877619.32
1712394000000,2024-04-06 12:00:00,47.595,47.623,46.976,47.017,298758.0,1712397599999,14137614.243,28939,131787.0,6238103.165
1712397600000,2024-04-06 13:00:00,47.017,47.221,46.789,46.98,236608.0,1712401199999,11120309.048,23592,109442.0,5144247.756
1712401200000,2024-04-06 14:00:00,46.98,47.05,46.709,46.939,209589.0,1712404799999,9824438.843,20462,96628.0,4529785.47
1712404800000,2024-04-06 15:00:00,46.934,47.026,46.566,46.902,183129.0,1712408399999,8570333.074,19423,85978.0,4024139.545
1712408400000,2024-04-06 16:00:00,46.902,46.904,46.558,46.694,204208.0,1712411999999,9539832.093,20339,98634.0,4608165.989
1712412000000,2024-04-06 17:00:00,46.695,47.426,46.615,47.19,365983.0,1712415599999,17242210.795,30421,187083.0,8811584.077
1712415600000,2024-04-06 18:00:00,47.191,48.381,47.121,48.13,826248.0,1712419199999,39459288.861,68010,429536.0,20509493.937
1712419200000,2024-04-06 19:00:00,48.132,48.412,47.71,48.208,524419.0,1712422799999,25197247.597,53002,249845.0,12004921.702
1712422800000,2024-04-06 20:00:00,48.208,48.47,47.825,48.009,368933.0,1712426399999,17755547.801,38668,170575.0,8209940.634
1712426400000,2024-04-06 21:00:00,48.003,48.24,47.872,48.05,233684.0,1712429999999,11224792.449,25379,97562.0,4687277.063
1712430000000,2024-04-06 22:00:00,48.049,48.35,47.84,47.995,260216.0,1712433599999,12509975.945,26864,125016.0,6011216.031
1712433600000,2024-04-06 23:00:00,47.996,48.172,47.903,48.153,98342.0,1712437199999,4724989.814,13828,50079.0,2406514.473
1712437200000,2024-04-07 00:00:00,48.154,48.257,47.903,47.922,103886.0,1712440799999,4993113.89,12131,50494.0,2426691.655
1712440800000,2024-04-07 01:00:00,47.922,48.467,47.915,48.394,216374.0,1712444399999,10417264.9,21484,105077.0,5058734.266
1712444400000,2024-04-07 02:00:00,48.389,48.88,48.123,48.209,457826.0,1712447999999,22197710.658,43030,221159.0,10720798.677
1712448000000,2024-04-07 03:00:00,48.21,48.517,48.117,48.332,225118.0,1712451599999,10875053.564,24218,111062.0,5366121.985
1712451600000,2024-04-07 04:00:00,48.333,48.953,48.324,48.936,278275.0,1712455199999,13557340.555,28957,147454.0,7183593.788
1712455200000,2024-04-07 05:00:00,48.936,49.074,48.733,48.97,222868.0,1712458799999,10897733.626,25771,103419.0,5057798.763
1712458800000,2024-04-07 06:00:00,48.97,49.097,48.758,48.771,204411.0,1712462399999,10002854.422,19194,89139.0,4362718.542
1712462400000,2024-04-07 07:00:00,48.772,48.876,48.579,48.796,160264.0,1712465999999,7807386.466,16508,79098.0,3852940.361
1712466000000,2024-04-07 08:00:00,48.796,49.061,48.706,48.856,124546.0,1712469599999,6083650.565,13548,62074.0,3032549.735
1712469600000,2024-04-07 09:00:00,48.857,48.886,48.317,48.506,186453.0,1712473199999,9058317.751,19424,82943.0,4029964.094
1712473200000,2024-04-07 10:00:00,48.506,48.606,48.378,48.469,132208.0,1712476799999,6408372.527,14742,72762.0,3526792.769
1712476800000,2024-04-07 11:00:00,48.47,48.773,48.424,48.724,144622.0,1712480399999,7025820.028,14902,83658.0,4065037.545
1712480400000,2024-04-07 12:00:00,48.723,48.748,48.286,48.475,168140.0,1712483999999,8152982.501,18208,78087.0,3785730.663
1712484000000,2024-04-07 13:00:00,48.476,48.645,48.365,48.618,106366.0,1712487599999,5160994.672,13389,50599.0,2455302.843
1712487600000,2024-04-07 14:00:00,48.618,48.733,48.56,48.601,109018.0,1712491199999,5302700.621,13469,55030.0,2676856.855
1712491200000,2024-04-07 15:00:00,48.6,48.791,48.476,48.663,119610.0,1712494799999,5814030.989,15950,61471.0,2987708.004
1712494800000,2024-04-07 16:00:00,48.664,48.909,48.525,48.625,210927.0,1712498399999,10267693.912,20061,103659.0,5045592.784
1712498400000,2024-04-07 17:00:00,48.625,48.699,48.37,48.645,166756.0,1712501999999,8097380.84,18382,75976.0,3689091.656
1712502000000,2024-04-07 18:00:00,48.646,48.769,48.2,48.274,300014.0,1712505599999,14534824.813,28452,135432.0,6563140.486
1712505600000,2024-04-07 19:00:00,48.275,49.075,48.261,48.758,411540.0,1712509199999,20048691.358,41778,208659.0,10164160.66
1712509200000,2024-04-07 20:00:00,48.761,48.805,48.417,48.536,195040.0,1712512799999,9476023.055,21946,95132.0,4621773.909
1712512800000,2024-04-07 21:00:00,48.536,48.632,48.161,48.532,252847.0,1712516399999,12245228.815,23342,125464.0,6076563.744
1712516400000,2024-04-07 22:00:00,48.532,48.532,48.019,48.169,189006.0,1712519999999,9129058.108,18579,81729.0,3948211.497
1712520000000,2024-04-07 23:00:00,48.168,48.634,48.091,48.459,179329.0,1712523599999,8672461.395,17534,97017.0,4691026.248
1712523600000,2024-04-08 00:00:00,48.458,48.589,48.147,48.158,131871.0,1712527199999,6384408.312,14275,57781.0,2798202.997
1712527200000,2024-04-08 01:00:00,48.157,48.338,47.906,48.23,210088.0,1712530799999,10110662.056,22831,100264.0,4825989.053
1712530800000,2024-04-08 02:00:00,48.229,49.523,48.211,49.347,502601.0,1712534399999,24660452.357,41077,267151.0,13104183.785
1712534400000,2024-04-08 03:00:00,49.348,49.383,48.331,48.671,414904.0,1712537999999,20240664.163,45233,213707.0,10423451.584
1712538000000,2024-04-08 04:00:00,48.671,49.332,48.506,48.79,278295.0,1712541599999,13632927.252,32143,129078.0,6321650.158
1712541600000,2024-04-08 05:00:00,48.792,48.881,48.471,48.699,201242.0,1712545199999,9797164.564,24281,101089.0,4921042.566
1712545200000,2024-04-08 06:00:00,48.699,48.984,48.264,48.751,242046.0,1712548799999,11779330.821,27535,114094.0,5553425.92
1712548800000,2024-04-08 07:00:00,48.752,48.786,48.426,48.506,129992.0,1712552399999,6316295.195,15812,62721.0,3047417.457
1712552400000,2024-04-08 08:00:00,48.506,49.155,48.497,49.155,141396.0,1712555999999,6905823.656,18565,77989.0,3809163.696
1712556000000,2024-04-08 09:00:00,49.155,49.424,48.864,49.139,230342.0,1712559599999,11315001.557,24742,109600.0,5383182.786
1712559600000,2024-04-08 10:00:00,49.14,49.732,48.313,49.507,736256.0,1712563199999,36128445.563,62341,351806.0,17253194.415
1712563200000,2024-04-08 11:00:00,49.506,50.317,49.416,50.101,661487.0,1712566799999,32985366.085,66019,334099.0,16659939.648
1712566800000,2024-04-08 12:00:00,50.102,50.497,50.06,50.404,413450.0,1712570399999,20782494.114,45425,199099.0,10008191.485
1712570400000,2024-04-08 13:00:00,50.404,50.825,50.189,50.732,355975.0,1712573999999,17996717.698,40301,178819.0,9041225.756
1712574000000,2024-04-08 14:00:00,50.724,50.85,50.335,50.461,266781.0,1712577599999,13496052.524,30448,102427.0,5183398.591
1712577600000,2024-04-08 15:00:00,50.461,50.659,49.838,49.844,351786.0,1712581199999,17675269.357,36312,148895.0,7483329.99
1712581200000,2024-04-08 16:00:00,49.85,50.291,49.73,50.143,496475.0,1712584799999,24833357.267,47342,235862.0,11799211.307
1712584800000,2024-04-08 17:00:00,50.143,50.216,49.399,49.863,346243.0,1712588399999,17235769.075,39998,163725.0,8149744.802
1712588400000,2024-04-08 18:00:00,49.862,50.055,49.595,49.66,226633.0,1712591999999,11293417.426,27904,106112.0,5288197.622
1712592000000,2024-04-08 19:00:00,49.661,50.112,49.586,49.935,216954.0,1712595599999,10831069.822,26715,117613.0,5872414.072
1712595600000,2024-04-08 20:00:00,49.939,50.0,49.627,49.92,197546.0,1712599199999,9837687.264,23030,98653.0,4912846.771
1712599200000,2024-04-08 21:00:00,49.92,50.2,49.887,50.015,199604.0,1712602799999,9986872.797,22004,93133.0,4660501.561
1712602800000,2024-04-08 22:00:00,50.013,50.173,49.918,50.017,161611.0,1712606399999,8086047.767,18733,79009.0,3953199.256
1712606400000,2024-04-08 23:00:00,50.022,50.204,49.85,50.147,145724.0,1712609999999,7287029.918,18160,73614.0,3681830.768
1712610000000,2024-04-09 00:00:00,50.146,50.293,50.057,50.217,108652.0,1712613599999,5451872.73,13459,52399.0,2629691.707
1712613600000,2024-04-09 01:00:00,50.217,50.245,49.971,50.212,167860.0,1712617199999,8407988.637,19390,71793.0,3596091.552
1712617200000,2024-04-09 02:00:00,50.212,50.246,49.852,49.906,123545.0,1712620799999,6177227.587,15449,56625.0,2831557.55
1712620800000,2024-04-09 03:00:00,49.906,50.013,49.606,49.678,200289.0,1712624399999,9977263.632,23613,97026.0,4833767.347
1712624400000,2024-04-09 04:00:00,49.678,49.73,49.2,49.448,344886.0,1712627999999,17040589.216,38478,157833.0,7798432.943
1712628000000,2024-04-09 05:00:00,49.448,49.735,49.291,49.392,135846.0,1712631599999,6724758.597,16732,70570.0,3493868.258
1712631600000,2024-04-09 06:00:00,49.393,49.521,48.873,49.088,250282.0,1712635199999,12294863.49,28590,108626.0,5337344.304
1712635200000,2024-04-09 07:00:00,49.087,49.219,48.742,49.108,269509.0,1712638799999,13191005.159,26326,127648.0,6248894.125
1712638800000,2024-04-09 08:00:00,49.107,49.413,48.989,49.184,193029.0,1712642399999,9495613.37,21307,95589.0,4702104.244
1712642400000,2024-04-09 09:00:00,49.183,49.25,48.481,48.674,418497.0,1712645999999,20433101.674,39353,206536.0,10085545.441
1712646000000,2024-04-09 10:00:00,48.674,48.867,48.335,48.494,457764.0,1712649599999,22240047.336,44387,232221.0,11282954.246
1712649600000,2024-04-09 11:00:00,48.491,48.493,47.554,48.308,817134.0,1712653199999,39230716.186,78758,395574.0,18995035.723
1712653200000,2024-04-09 12:00:00,48.308,48.555,48.056,48.178,219029.0,1712656799999,10591773.737,26537,111092.0,5372599.36
1712656800000,2024-04-09 13:00:00,48.183,48.518,48.034,48.445,158323.0,1712660399999,7648053.272,19868,84580.0,4085930.185
1712660400000,2024-04-09 14:00:00,48.445,48.686,48.437,48.639,132385.0,1712663999999,6432857.508,17266,63025.0,3062767.842
1712664000000,2024-04-09 15:00:00,48.64,48.712,48.301,48.481,190891.0,1712667599999,9260105.744,23384,102458.0,4971243.643
1712667600000,2024-04-09 16:00:00,48.481,48.641,47.872,47.904,286540.0,1712671199999,13836042.05,33004,137017.0,6617514.019
1712671200000,2024-04-09 17:00:00,47.904,48.321,46.846,47.39,1024234.0,1712674799999,48592221.655,99719,496605.0,23560795.647
