time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1649066400000,2022-04-04 13:00:00,96.12,96.22,94.51,95.36,565033.0,1649069999999,53850069.608,45032,244839.0,23335247.168
1649070000000,2022-04-04 14:00:00,95.36,96.36,94.9,96.25,292058.0,1649073599999,27939354.968,25630,146376.0,14003520.408
1649073600000,2022-04-04 15:00:00,96.25,96.54,94.77,95.32,270668.0,1649077199999,25895697.338,25557,115129.0,11014537.305
1649077200000,2022-04-04 16:00:00,95.32,95.55,93.5,94.46,535583.0,1649080799999,50596270.944,40998,234975.0,22215200.232
1649080800000,2022-04-04 17:00:00,94.44,94.81,92.6,93.04,593068.0,1649084399999,55596711.219,40093,259424.0,24338575.77
1649084400000,2022-04-04 18:00:00,93.03,93.44,91.75,92.27,632543.0,1649087999999,58584403.64,49564,280389.0,25982163.826
1649088000000,2022-04-04 19:00:00,92.27,93.21,92.0,92.93,267498.0,1649091599999,24818035.341,25867,130936.0,12147692.605
1649091600000,2022-04-04 20:00:00,92.92,93.12,90.65,91.84,546012.0,1649095199999,50054069.04,42775,207352.0,19013884.097
1649095200000,2022-04-04 21:00:00,91.83,92.96,90.91,92.86,407146.0,1649098799999,37431312.884,34635,215948.0,19851745.528
1649098800000,2022-04-04 22:00:00,92.87,94.55,92.86,94.09,410014.0,1649102399999,38439873.372,32826,219087.0,20540971.212
1649102400000,2022-04-04 23:00:00,94.1,94.98,93.36,94.23,381551.0,1649105999999,35950046.806,32761,178387.0,16816672.632
1649106000000,2022-04-05 00:00:00,94.23,94.99,94.23,94.81,194796.0,1649109599999,18452965.88,20955,86178.0,8164439.25
1649109600000,2022-04-05 01:00:00,94.81,95.88,94.42,95.32,253821.0,1649113199999,24144053.923,27021,136735.0,13011509.033
1649113200000,2022-04-05 02:00:00,95.32,96.15,95.12,96.13,237694.0,1649116799999,22706783.388,22821,117082.0,11187655.663
1649116800000,2022-04-05 03:00:00,96.13,97.39,95.88,96.13,466223.0,1649120399999,45020203.159,38507,224925.0,21720406.534
1649120400000,2022-04-05 04:00:00,96.13,97.1,95.64,96.18,257435.0,1649123999999,24797864.998,22752,120085.0,11572074.565
1649124000000,2022-04-05 05:00:00,96.19,96.62,95.93,96.34,147583.0,1649127599999,14211911.79,12291,72145.0,6947310.39
1649127600000,2022-04-05 06:00:00,96.34,96.74,96.05,96.64,142548.0,1649131199999,13735922.28,13811,64362.0,6201914.54
1649131200000,2022-04-05 07:00:00,96.64,97.25,96.32,96.88,141489.0,1649134799999,13685540.332,15637,70308.0,6801042.552
1649134800000,2022-04-05 08:00:00,96.89,97.23,96.38,96.45,115093.0,1649138399999,11145767.365,13450,49514.0,4795970.64
1649138400000,2022-04-05 09:00:00,96.45,96.95,94.63,95.59,352777.0,1649141999999,33808588.158,30511,147337.0,14120726.675
1649142000000,2022-04-05 10:00:00,95.6,96.2,95.01,96.17,223361.0,1649145599999,21368551.051,22283,109258.0,10454421.426
1649145600000,2022-04-05 11:00:00,96.17,96.35,95.27,95.79,119844.0,1649149199999,11462735.47,12587,55431.0,5302832.89
1649149200000,2022-04-05 12:00:00,95.8,95.99,94.91,95.21,137143.0,1649152799999,13094993.855,13764,58028.0,5541476.7
1649152800000,2022-04-05 13:00:00,95.2,95.66,94.88,95.53,131869.0,1649156399999,12573670.16,14346,60346.0,5754010.49
1649156400000,2022-04-05 14:00:00,95.54,96.82,95.26,96.72,225649.0,1649159999999,21714414.778,19816,118126.0,11369582.488
1649160000000,2022-04-05 15:00:00,96.72,97.68,96.14,96.18,479416.0,1649163599999,46528900.112,39653,238417.0,23148808.677
1649163600000,2022-04-05 16:00:00,96.19,96.65,94.7,95.39,530445.0,1649167199999,50713463.961,46066,230101.0,22002935.693
1649167200000,2022-04-05 17:00:00,95.4,95.63,93.02,93.65,723340.0,1649170799999,67883230.206,57652,314223.0,29485331.534
1649170800000,2022-04-05 18:00:00,93.64,94.32,93.21,93.55,263454.0,1649174399999,24708522.17,23004,123867.0,11618550.64
1649174400000,2022-04-05 19:00:00,93.54,94.39,92.86,93.72,406070.0,1649177999999,38009458.239,29795,192383.0,18019597.514
1649178000000,2022-04-05 20:00:00,93.71,94.22,93.24,93.54,220508.0,1649181599999,20653573.284,19669,109239.0,10234403.764
1649181600000,2022-04-05 21:00:00,93.51,94.0,93.38,93.49,174028.0,1649185199999,16303837.53,14192,81127.0,7601616.34
1649185200000,2022-04-05 22:00:00,93.49,93.59,91.85,92.96,424389.0,1649188799999,39318793.105,37453,186835.0,17309775.176
1649188800000,2022-04-05 23:00:00,92.97,93.35,91.85,92.24,235836.0,1649192399999,21814937.523,22496,100534.0,9301683.98
1649192400000,2022-04-06 00:00:00,92.24,92.51,91.85,92.5,129492.0,1649195999999,11938525.4,12292,58962.0,5436779.3
1649196000000,2022-04-06 01:00:00,92.5,92.57,91.77,92.04,147574.0,1649199599999,13606296.298,16131,65865.0,6073549.991
1649199600000,2022-04-06 02:00:00,92.04,92.22,90.57,90.98,303917.0,1649203199999,27732931.392,29157,118761.0,10839088.41
1649203200000,2022-04-06 03:00:00,91.01,91.04,85.91,88.81,1260763.0,1649206799999,111742809.425,119121,541040.0,47959460.358
1649206800000,2022-04-06 04:00:00,88.81,90.4,88.65,90.19,352491.0,1649210399999,31614988.812,37030,173307.0,15541788.242
1649210400000,2022-04-06 05:00:00,90.19,90.74,89.68,89.79,184711.0,1649213999999,16677873.111,20569,88981.0,8038339.491
1649214000000,2022-04-06 06:00:00,89.79,90.0,89.0,89.2,226998.0,1649217599999,20327950.384,24854,113403.0,10161594.16
1649217600000,2022-04-06 07:00:00,89.2,90.56,88.57,90.56,178109.0,1649221199999,15974302.466,19968,89128.0,8000815.742
1649221200000,2022-04-06 08:00:00,90.55,90.95,90.28,90.56,162049.0,1649224799999,14682730.391,17928,80592.0,7302802.761
1649224800000,2022-04-06 09:00:00,90.57,90.76,89.06,90.75,459672.0,1649228399999,41365663.883,37033,213770.0,19240730.541
1649228400000,2022-04-06 10:00:00,90.76,90.89,89.61,89.82,141598.0,1649231999999,12780220.08,13605,60627.0,5472704.28
1649232000000,2022-04-06 11:00:00,89.83,90.15,89.35,89.75,135665.0,1649235599999,12175375.012,14660,65947.0,5919699.25
1649235600000,2022-04-06 12:00:00,89.74,89.87,88.94,89.56,177447.0,1649239199999,15849993.66,16760,85145.0,7606324.46
1649239200000,2022-04-06 13:00:00,89.55,89.56,87.62,87.69,379546.0,1649242799999,33616701.217,34251,159962.0,14176141.889
1649242800000,2022-04-06 14:00:00,87.7,87.91,86.03,87.14,667458.0,1649246399999,58083748.961,61042,320584.0,27901821.072
1649246400000,2022-04-06 15:00:00,87.13,88.02,86.67,86.83,410432.0,1649249999999,35842265.062,34085,204091.0,17831632.524
1649250000000,2022-04-06 16:00:00,86.83,87.67,84.24,84.59,791400.0,1649253599999,67889106.538,67648,340481.0,29248640.714
1649253600000,2022-04-06 17:00:00,84.6,85.92,83.25,85.37,728125.0,1649257199999,61727844.097,67256,360111.0,30556672.337
1649257200000,2022-04-06 18:00:00,85.36,85.63,83.8,85.12,674209.0,1649260799999,57222937.209,51166,320186.0,27188653.69
1649260800000,2022-04-06 19:00:00,85.12,85.43,83.41,84.27,546164.0,1649264399999,46025501.746,47672,257234.0,21680218.152
1649264400000,2022-04-06 20:00:00,84.28,85.73,83.0,85.13,603062.0,1649267999999,50811257.272,54322,297215.0,25055553.393
1649268000000,2022-04-06 21:00:00,85.14,86.69,83.2,85.79,923863.0,1649271599999,78532378.635,82638,454242.0,38628612.809
1649271600000,2022-04-06 22:00:00,85.79,86.39,84.76,85.86,420705.0,1649275199999,36005490.389,39278,201840.0,17279827.216
1649275200000,2022-04-06 23:00:00,85.85,86.59,85.51,86.17,285223.0,1649278799999,24580861.664,27004,142412.0,12275137.972
1649278800000,2022-04-07 00:00:00,86.16,86.44,85.16,85.21,160603.0,1649282399999,13780902.736,15984,66977.0,5749946.98
1649282400000,2022-04-07 01:00:00,85.2,85.45,83.9,84.15,288314.0,1649285999999,24389374.978,29760,134955.0,11416356.066
1649286000000,2022-04-07 02:00:00,84.16,84.66,82.52,82.89,532052.0,1649289599999,44457764.609,49248,236653.0,19784388.533
1649289600000,2022-04-07 03:00:00,82.88,84.49,81.15,81.87,722431.0,1649293199999,59828852.359,66227,321161.0,26628270.02
1649293200000,2022-04-07 04:00:00,81.87,83.84,81.78,83.65,420587.0,1649296799999,34780611.719,42722,218969.0,18107268.237
1649296800000,2022-04-07 05:00:00,83.63,83.9,82.41,83.69,310581.0,1649300399999,25832238.054,29878,147481.0,12270197.055
1649300400000,2022-04-07 06:00:00,83.71,83.86,82.42,83.27,234499.0,1649303999999,19508306.076,23239,111335.0,9263766.06
1649304000000,2022-04-07 07:00:00,83.29,84.27,82.77,83.87,192821.0,1649307599999,16114615.127,20268,99717.0,8337983.111
1649307600000,2022-04-07 08:00:00,83.86,84.27,82.92,83.81,156598.0,1649311199999,13071831.454,16978,71831.0,5995303.799
1649311200000,2022-04-07 09:00:00,83.81,84.33,83.18,84.02,192060.0,1649314799999,16108951.713,18774,102626.0,8607647.683
1649314800000,2022-04-07 10:00:00,84.02,84.84,83.9,84.62,202307.0,1649318399999,17098361.396,19175,114208.0,9652740.726
1649318400000,2022-04-07 11:00:00,84.62,85.19,84.46,84.87,189862.0,1649321999999,16115446.13,18302,96562.0,8197891.0
1649322000000,2022-04-07 12:00:00,84.85,84.92,83.67,84.44,223508.0,1649325599999,18859767.489,20175,96731.0,8163994.806
1649325600000,2022-04-07 13:00:00,84.43,84.56,83.86,84.41,174909.0,1649329199999,14724595.393,15765,79962.0,6732061.32
1649329200000,2022-04-07 14:00:00,84.41,85.79,84.04,85.56,351701.0,1649332799999,29889264.147,29775,171624.0,14583042.074
1649332800000,2022-04-07 15:00:00,85.56,85.96,84.74,84.78,233783.0,1649336399999,19971419.547,23135,108504.0,9272642.082
1649336400000,2022-04-07 16:00:00,84.78,85.12,83.78,85.1,300659.0,1649339999999,25397552.809,30289,154686.0,13071449.656
1649340000000,2022-04-07 17:00:00,85.11,85.35,83.46,83.73,296676.0,1649343599999,25058256.257,26287,130764.0,11051943.449
1649343600000,2022-04-07 18:00:00,83.73,84.13,81.5,82.99,683189.0,1649347199999,56522453.649,61126,313229.0,25919428.329
1649347200000,2022-04-07 19:00:00,82.99,86.5,82.83,86.25,636912.0,1649350799999,53725906.17,49547,353263.0,29816156.121
1649350800000,2022-04-07 20:00:00,86.26,87.61,85.19,86.18,1364906.0,1649354399999,117984443.493,99072,632437.0,54693552.019
1649354400000,2022-04-07 21:00:00,86.17,87.65,85.68,87.6,795889.0,1649357999999,69303654.843,66810,426381.0,37145292.201
1649358000000,2022-04-07 22:00:00,87.59,88.57,86.7,86.75,565522.0,1649361599999,49540508.353,51621,266820.0,23389125.832
1649361600000,2022-04-07 23:00:00,86.79,87.89,86.74,87.66,284614.0,1649365199999,24841662.912,28661,143110.0,12493275.552
1649365200000,2022-04-08 00:00:00,87.66,87.79,85.72,86.99,310177.0,1649368799999,26851799.572,29083,138795.0,12015904.115
1649368800000,2022-04-08 01:00:00,86.99,87.67,86.8,87.63,221291.0,1649372399999,19321645.492,20980,106201.0,9273519.922
1649372400000,2022-04-08 02:00:00,87.63,88.5,87.38,87.53,306395.0,1649375999999,26940557.756,26632,144127.0,12673238.222
1649376000000,2022-04-08 03:00:00,87.53,88.29,87.0,87.2,338877.0,1649379599999,29678212.229,33112,157994.0,13840518.898
1649379600000,2022-04-08 04:00:00,87.21,88.69,87.04,88.16,286682.0,1649383199999,25230942.502,27420,147494.0,12979777.173
1649383200000,2022-04-08 05:00:00,88.17,89.14,88.02,88.63,254515.0,1649386799999,22563009.489,26395,118674.0,10523397.359
1649386800000,2022-04-08 06:00:00,88.62,89.14,88.23,88.77,210581.0,1649390399999,18681202.955,20146,102588.0,9102674.799
1649390400000,2022-04-08 07:00:00,88.78,89.22,88.01,88.9,301510.0,1649393999999,26719098.195,26215,139460.0,12362726.089
1649394000000,2022-04-08 08:00:00,88.91,89.75,88.02,88.27,617508.0,1649397599999,54889871.407,47204,278649.0,24769379.441
1649397600000,2022-04-08 09:00:00,88.28,88.81,88.0,88.66,350780.0,1649401199999,30973246.09,27609,136370.0,12048209.0
1649401200000,2022-04-08 10:00:00,88.65,88.77,86.82,88.07,419875.0,1649404799999,36807092.443,40263,193205.0,16934677.812
1649404800000,2022-04-08 11:00:00,88.07,89.19,87.76,88.54,413929.0,1649408399999,36620756.59,37717,205583.0,18192477.61
1649408400000,2022-04-08 12:00:00,88.54,88.93,88.08,88.42,263836.0,1649411999999,23351869.266,24181,122697.0,10862373.65
1649412000000,2022-04-08 13:00:00,88.42,88.53,87.42,87.58,187052.0,1649415599999,16421112.552,20071,82240.0,7220338.73
1649415600000,2022-04-08 14:00:00,87.58,87.58,86.19,86.4,409600.0,1649419199999,35572498.965,40893,185561.0,16118719.74
1649419200000,2022-04-08 15:00:00,86.39,87.27,86.21,86.63,333519.0,1649422799999,28941537.115,33463,172839.0,14997691.039
1649422800000,2022-04-08 16:00:00,86.63,86.98,85.38,86.33,606949.0,1649426399999,52290541.345,56426,294517.0,25382362.89
1649426400000,2022-04-08 17:00:00,86.31,89.9,86.26,89.39,1118982.0,1649429999999,99234650.9,91972,566463.0,50225390.727
1649430000000,2022-04-08 18:00:00,89.39,89.86,88.88,89.57,548259.0,1649433599999,49034723.39,51328,257454.0,23027803.17
1649433600000,2022-04-08 19:00:00,89.57,90.61,88.29,88.35,726859.0,1649437199999,65099200.466,62497,347582.0,31145370.32
1649437200000,2022-04-08 20:00:00,88.36,88.56,86.34,87.07,725300.0,1649440799999,63362175.622,65118,351850.0,30741364.169
1649440800000,2022-04-08 21:00:00,87.06,87.49,85.82,87.25,668105.0,1649444399999,57851741.173,63116,327114.0,28329667.845
1649444400000,2022-04-08 22:00:00,87.24,88.0,85.95,86.62,463349.0,1649447999999,40342133.717,42706,213130.0,18561887.322
1649448000000,2022-04-08 23:00:00,86.63,87.01,85.86,86.25,227209.0,1649451599999,19633977.918,24846,102967.0,8900568.966
1649451600000,2022-04-09 00:00:00,86.24,86.49,84.68,84.82,256534.0,1649455199999,21936770.46,25282,109927.0,9406675.97
1649455200000,2022-04-09 01:00:00,84.82,85.29,83.46,83.53,364857.0,1649458799999,30759185.002,43429,165040.0,13918993.48
1649458800000,2022-04-09 02:00:00,83.53,83.9,82.66,83.62,389285.0,1649462399999,32415867.837,48088,187455.0,15618935.909
1649462400000,2022-04-09 03:00:00,83.61,85.53,83.49,85.43,341368.0,1649465999999,28806182.923,38125,170771.0,14415106.513
1649466000000,2022-04-09 04:00:00,85.42,85.46,83.91,84.57,228620.0,1649469599999,19357688.439,26553,105668.0,8950549.58
1649469600000,2022-04-09 05:00:00,84.57,84.74,82.8,83.06,250917.0,1649473199999,20955463.934,27960,111270.0,9296575.319
1649473200000,2022-04-09 06:00:00,83.07,83.65,82.75,83.3,229174.0,1649476799999,19084858.26,26172,105371.0,8775266.508
1649476800000,2022-04-09 07:00:00,83.3,83.83,82.87,83.14,185082.0,1649480399999,15422755.455,23276,76929.0,6412292.759
1649480400000,2022-04-09 08:00:00,83.12,84.39,82.93,84.27,137329.0,1649483999999,11496754.258,15990,73486.0,6154706.472
1649484000000,2022-04-09 09:00:00,84.26,84.33,83.55,83.72,101112.0,1649487599999,8482137.389,14073,43088.0,3614558.63
1649487600000,2022-04-09 10:00:00,83.71,84.54,83.7,84.46,148996.0,1649491199999,12544004.393,18543,79678.0,6711754.493
1649491200000,2022-04-09 11:00:00,84.46,84.58,83.94,84.27,95714.0,1649494799999,8060910.64,12311,42004.0,3537837.7
1649494800000,2022-04-09 12:00:00,84.26,84.36,83.54,83.9,105445.0,1649498399999,8844999.909,11766,42428.0,3558697.39
1649498400000,2022-04-09 13:00:00,83.9,84.01,83.18,83.9,101371.0,1649501999999,8478609.4,13267,46557.0,3895835.37
1649502000000,2022-04-09 14:00:00,83.9,84.21,83.68,83.9,99965.0,1649505599999,8392056.133,10899,46982.0,3944798.953
1649505600000,2022-04-09 15:00:00,83.91,84.45,83.65,84.38,114109.0,1649509199999,9593634.77,12668,56787.0,4774832.4
1649509200000,2022-04-09 16:00:00,84.39,84.46,83.96,84.19,95111.0,1649512799999,8010115.9,13623,47430.0,3995023.85
1649512800000,2022-04-09 17:00:00,84.2,84.29,82.03,83.1,510556.0,1649516399999,42340061.255,43607,212904.0,17650467.142
1649516400000,2022-04-09 18:00:00,83.1,83.25,82.21,82.4,500897.0,1649519999999,41348996.491,28375,251587.0,20769633.51
1649520000000,2022-04-09 19:00:00,82.4,83.24,82.2,83.14,191758.0,1649523599999,15883141.976,19553,104634.0,8667472.666
1649523600000,2022-04-09 20:00:00,83.13,84.0,83.0,83.73,180361.0,1649527199999,15076380.039,17650,94478.0,7899073.349
1649527200000,2022-04-09 21:00:00,83.73,83.9,82.96,83.26,110932.0,1649530799999,9248018.026,12694,47096.0,3926276.13
1649530800000,2022-04-09 22:00:00,83.26,83.53,82.93,83.07,93902.0,1649534399999,7816873.47,9776,40809.0,3398200.8
1649534400000,2022-04-09 23:00:00,83.08,83.61,82.81,82.82,96771.0,1649537999999,8060274.055,10460,41986.0,3497673.659
1649538000000,2022-04-10 00:00:00,82.83,83.52,82.7,83.37,92023.0,1649541599999,7645951.44,11580,42634.0,3542987.04
1649541600000,2022-04-10 01:00:00,83.37,83.97,83.29,83.56,111717.0,1649545199999,9341782.649,12288,53479.0,4472394.579
1649545200000,2022-04-10 02:00:00,83.55,84.64,83.39,84.49,153894.0,1649548799999,12953960.633,16582,78473.0,6607275.183
1649548800000,2022-04-10 03:00:00,84.5,84.75,83.79,83.94,147013.0,1649552399999,12399396.899,16698,70670.0,5961191.846
1649552400000,2022-04-10 04:00:00,83.94,84.66,83.79,84.42,113890.0,1649555999999,9596673.59,12840,61411.0,5175901.76
1649556000000,2022-04-10 05:00:00,84.42,84.62,84.26,84.53,70180.0,1649559599999,5927542.7,8285,32891.0,2777948.12
1649559600000,2022-04-10 06:00:00,84.52,84.82,84.39,84.4,72747.0,1649563199999,6154946.456,8557,35699.0,3020647.896
1649563200000,2022-04-10 07:00:00,84.39,84.48,83.91,84.03,76108.0,1649566799999,6406968.353,9328,32698.0,2752393.18
1649566800000,2022-04-10 08:00:00,84.03,84.28,83.34,83.45,114167.0,1649570399999,9561996.069,12098,53699.0,4499545.62
1649570400000,2022-04-10 09:00:00,83.44,83.96,83.2,83.92,102822.0,1649573999999,8590794.0,10260,47749.0,3991514.17
1649574000000,2022-04-10 10:00:00,83.92,83.96,83.21,83.31,102830.0,1649577599999,8588610.62,9466,50013.0,4177697.82
1649577600000,2022-04-10 11:00:00,83.31,83.63,83.08,83.4,81886.0,1649581199999,6826938.2,10079,42412.0,3536612.71
1649581200000,2022-04-10 12:00:00,83.39,83.45,82.76,82.88,124676.0,1649584799999,10346365.466,15219,55680.0,4621349.18
1649584800000,2022-04-10 13:00:00,82.88,83.36,82.5,83.35,126433.0,1649588399999,10482395.11,12702,59465.0,4933223.5
1649588400000,2022-04-10 14:00:00,83.36,83.65,83.1,83.6,111334.0,1649591999999,9289157.149,11547,57798.0,4823117.909
1649592000000,2022-04-10 15:00:00,83.6,83.98,83.22,83.35,165726.0,1649595599999,13859671.1,17368,82414.0,6893092.87
1649595600000,2022-04-10 16:00:00,83.35,83.62,83.13,83.36,84225.0,1649599199999,7022244.96,12732,36902.0,3077035.85
1649599200000,2022-04-10 17:00:00,83.36,84.0,83.22,83.85,121459.0,1649602799999,10172469.37,15507,62411.0,5227594.42
